IP地址,端口,回源端口,TLS,数据中心,地区,城市,TCP延迟(ms),速度(MB/s)
138.2.20.230,8880,8880,false,NRT,Asia Pacific,Tokyo,316,5.40
141.147.178.135,2086,2086,false,HKG,Asia Pacific,Hong Kong,166,5.39
132.145.123.112,2083,2083,true,NRT,Asia Pacific,Tokyo,107,5.39
193.123.59.189,443,443,true,FRA,Europe,Frankfurt,257,5.38
141.148.237.206,443,443,true,FRA,Europe,Frankfurt,263,5.37
150.230.105.179,2095,2095,false,NRT,Asia Pacific,Tokyo,114,5.37
140.238.32.112,8443,8443,true,NRT,Asia Pacific,Tokyo,245,5.37
130.61.203.115,8443,443,true,FRA,Europe,Frankfurt,255,5.33
151.145.69.105,2095,2095,false,HKG,Asia Pacific,Hong Kong,435,5.33
155.248.169.25,2053,2053,true,NRT,Asia Pacific,Tokyo,112,5.33
150.230.221.114,2083,2083,true,NRT,Asia Pacific,Tokyo,108,5.30
158.179.186.123,8880,8880,false,HKG,Asia Pacific,Hong Kong,219,5.29
158.101.139.42,80,80,false,NRT,Asia Pacific,Tokyo,118,5.29
158.179.172.95,443,443,true,ICN,Asia Pacific,Seoul,81,5.28
168.138.194.121,2086,2086,false,NRT,Asia Pacific,Tokyo,321,5.26
168.138.200.159,8880,8880,false,NRT,Asia Pacific,Tokyo,311,5.26
132.226.129.226,443,443,true,FRA,Europe,Frankfurt,293,5.24
84.235.161.134,443,443,true,FRA,Europe,Frankfurt,261,5.24
158.178.159.183,443,443,true,FRA,Europe,Frankfurt,258,5.24
141.144.205.24,443,443,true,FRA,Europe,Frankfurt,252,5.20
168.138.211.188,2095,2095,false,HKG,Asia Pacific,Hong Kong,200,5.19
158.178.153.170,443,443,true,FRA,Europe,Frankfurt,262,5.17
150.230.221.219,2083,2083,true,NRT,Asia Pacific,Tokyo,314,5.14
141.147.181.242,2086,2086,false,NRT,Asia Pacific,Tokyo,83,5.13
158.179.188.159,2086,2086,false,NRT,Asia Pacific,Tokyo,317,5.12
131.186.63.35,80,80,false,NRT,Asia Pacific,Tokyo,90,5.11
129.151.152.254,80,80,false,AMS,Europe,Amsterdam,82,5.11
168.138.196.164,2086,2086,false,HKG,Asia Pacific,Hong Kong,412,5.11
129.154.199.186,2087,443,true,NRT,Asia Pacific,Tokyo,109,5.11
138.3.222.33,443,443,true,NRT,Asia Pacific,Tokyo,279,5.10
168.138.198.202,80,80,false,NRT,Asia Pacific,Tokyo,118,5.10
193.123.69.3,8443,443,true,CDG,Europe,Paris,93,5.09
150.230.114.32,443,443,true,FRA,Europe,Frankfurt,260,5.08
152.70.102.124,8080,8080,false,HKG,Asia Pacific,Hong Kong,389,5.08
150.230.113.45,443,443,true,FRA,Europe,Frankfurt,261,5.08
140.238.36.216,8443,8443,true,NRT,Asia Pacific,Tokyo,130,5.07
132.145.121.242,2096,2096,true,HKG,Asia Pacific,Hong Kong,391,5.07
168.138.196.164,2083,2083,true,HKG,Asia Pacific,Hong Kong,424,5.07
132.145.112.247,2095,2095,false,NRT,Asia Pacific,Tokyo,306,5.06
141.147.170.160,2087,2087,true,NRT,Asia Pacific,Tokyo,287,5.05
138.3.215.11,2087,2087,true,HKG,Asia Pacific,Hong Kong,405,5.04
132.145.123.112,8443,8443,true,NRT,Asia Pacific,Tokyo,113,5.03
138.2.2.199,2086,2086,false,NRT,Asia Pacific,Tokyo,281,5.01
138.2.0.217,8880,8880,false,NRT,Asia Pacific,Tokyo,262,5.00
132.145.115.17,8080,8080,false,NRT,Asia Pacific,Tokyo,341,4.98
141.144.205.115,443,443,true,FRA,Europe,Frankfurt,264,4.98
131.186.34.244,8080,8080,false,NRT,Asia Pacific,Tokyo,92,4.97
193.123.60.41,443,443,true,FRA,Europe,Frankfurt,255,4.96
132.145.121.125,8880,8880,false,NRT,Asia Pacific,Tokyo,100,4.96
150.230.105.228,2082,2082,false,HKG,Asia Pacific,Hong Kong,399,4.96
141.147.119.32,443,443,true,FRA,Europe,Frankfurt,284,4.95
130.61.109.6,2053,443,true,FRA,Europe,Frankfurt,248,4.95
132.145.124.198,8880,8880,false,NRT,Asia Pacific,Tokyo,97,4.95
84.8.154.53,443,443,true,FRA,Europe,Frankfurt,265,4.95
140.238.58.181,2053,443,true,NRT,Asia Pacific,Tokyo,73,4.93
138.3.208.9,2095,2095,false,NRT,Asia Pacific,Tokyo,742,4.92
193.123.39.157,443,443,true,FRA,Europe,Frankfurt,261,4.92
138.3.212.162,2053,2053,true,NRT,Asia Pacific,Tokyo,354,4.91
150.230.124.5,443,443,true,FRA,Europe,Frankfurt,274,4.91
140.238.195.98,443,443,true,SYD,Oceania,Sydney,102,4.90
155.248.163.133,2082,2082,false,NRT,Asia Pacific,Tokyo,102,4.89
141.147.96.132,443,443,true,FRA,Europe,Frankfurt,273,4.89
132.145.114.250,2095,2095,false,NRT,Asia Pacific,Tokyo,286,4.88
138.3.211.101,8443,8443,true,NRT,Asia Pacific,Tokyo,118,4.87
138.2.6.252,2096,2096,true,NRT,Asia Pacific,Tokyo,101,4.85
158.179.186.138,2086,2086,false,NRT,Asia Pacific,Tokyo,334,4.84
155.248.163.133,8880,8880,false,NRT,Asia Pacific,Tokyo,133,4.82
139.185.34.245,443,443,true,DXB,Middle East,Dubai,98,4.81
151.145.74.56,2096,2096,true,NRT,Asia Pacific,Tokyo,327,4.80
138.3.218.160,8443,8443,true,NRT,Asia Pacific,Tokyo,297,4.79
132.145.125.165,2086,2086,false,NRT,Asia Pacific,Tokyo,107,4.79
132.145.121.34,2083,2083,true,NRT,Asia Pacific,Tokyo,238,4.78
141.147.64.112,443,443,true,FRA,Europe,Frankfurt,264,4.78
152.70.106.21,8880,8880,false,NRT,Asia Pacific,Tokyo,315,4.77
141.147.87.231,443,443,true,FRA,Europe,Frankfurt,267,4.77
168.138.198.202,2053,2053,true,NRT,Asia Pacific,Tokyo,157,4.77
141.147.175.230,2086,2086,false,NRT,Asia Pacific,Tokyo,273,4.77
150.230.104.197,2096,2096,true,NRT,Asia Pacific,Tokyo,133,4.76
138.2.29.102,8880,8880,false,NRT,Asia Pacific,Tokyo,73,4.76
158.101.155.246,8880,8880,false,NRT,Asia Pacific,Tokyo,89,4.75
138.3.223.50,2052,2052,false,NRT,Asia Pacific,Tokyo,291,4.73
129.159.47.255,443,443,true,SJC,North America,San Jose,187,4.73
158.179.180.109,2052,2052,false,NRT,Asia Pacific,Tokyo,309,4.72
140.238.32.112,2053,2053,true,NRT,Asia Pacific,Tokyo,96,4.72
143.47.253.53,443,443,true,FRA,Europe,Frankfurt,275,4.72
151.145.69.105,80,80,false,HKG,Asia Pacific,Hong Kong,192,4.71
132.145.121.247,8443,8443,true,NRT,Asia Pacific,Tokyo,278,4.70
141.147.113.47,443,443,true,FRA,Europe,Frankfurt,260,4.70
152.67.130.93,443,443,true,FRA,Europe,Frankfurt,272,4.70
168.138.211.188,8443,8443,true,HKG,Asia Pacific,Hong Kong,177,4.70
152.70.96.33,2095,2095,false,NRT,Asia Pacific,Tokyo,118,4.70
150.230.213.95,80,80,false,NRT,Asia Pacific,Tokyo,102,4.69
168.138.195.31,8080,8080,false,NRT,Asia Pacific,Tokyo,124,4.69
158.101.143.49,2083,2083,true,NRT,Asia Pacific,Tokyo,339,4.68
141.147.165.179,2095,2095,false,NRT,Asia Pacific,Tokyo,84,4.67
150.230.107.94,2086,2086,false,NRT,Asia Pacific,Tokyo,312,4.67
168.138.196.164,2053,2053,true,HKG,Asia Pacific,Hong Kong,457,4.66
155.248.160.83,2095,2095,false,NRT,Asia Pacific,Tokyo,106,4.63
150.230.99.173,2083,2083,true,NRT,Asia Pacific,Tokyo,296,4.62
150.230.221.114,2096,2096,true,NRT,Asia Pacific,Tokyo,304,4.62
141.147.66.246,443,443,true,FRA,Europe,Frankfurt,269,4.61
150.230.99.173,8443,8443,true,NRT,Asia Pacific,Tokyo,372,4.61
132.145.113.148,2082,2082,false,NRT,Asia Pacific,Tokyo,289,4.60
141.147.167.102,2083,2083,true,NRT,Asia Pacific,Tokyo,168,4.59
193.123.69.3,2087,443,true,MXP,Europe,Milan,76,4.59
151.145.69.105,2083,2083,true,HKG,Asia Pacific,Hong Kong,212,4.59
141.147.162.71,8880,8880,false,NRT,Asia Pacific,Tokyo,110,4.59
158.101.158.238,2052,2052,false,NRT,Asia Pacific,Tokyo,350,4.58
141.147.105.179,443,443,true,FRA,Europe,Frankfurt,314,4.57
131.186.37.69,2053,2053,true,NRT,Asia Pacific,Tokyo,293,4.57
140.238.41.253,2053,2053,true,NRT,Asia Pacific,Tokyo,299,4.56
146.235.219.98,443,443,true,SJC,North America,San Jose,175,4.54
132.145.120.103,2086,2086,false,NRT,Asia Pacific,Tokyo,321,4.54
152.70.104.69,80,80,false,NRT,Asia Pacific,Tokyo,116,4.53
158.101.136.239,2087,2087,true,NRT,Asia Pacific,Tokyo,111,4.53
150.230.105.228,2086,2086,false,HKG,Asia Pacific,Hong Kong,220,4.51
168.138.211.188,2052,2052,false,HKG,Asia Pacific,Hong Kong,365,4.51
150.230.222.185,2053,2053,true,NRT,Asia Pacific,Tokyo,368,4.51
168.138.213.210,2082,2082,false,NRT,Asia Pacific,Tokyo,120,4.50
158.179.179.70,2082,2082,false,NRT,Asia Pacific,Tokyo,109,4.49
168.138.211.217,2082,2082,false,NRT,Asia Pacific,Tokyo,114,4.49
141.147.189.23,2086,2086,false,NRT,Asia Pacific,Tokyo,309,4.49
152.70.102.124,8443,8443,true,HKG,Asia Pacific,Hong Kong,213,4.49
158.179.186.234,8443,8443,true,NRT,Asia Pacific,Tokyo,112,4.47
158.178.149.157,443,443,true,FRA,Europe,Frankfurt,274,4.47
168.138.200.155,2087,2087,true,NRT,Asia Pacific,Tokyo,316,4.46
150.230.106.21,8443,8443,true,NRT,Asia Pacific,Tokyo,103,4.45
141.147.174.7,2086,2086,false,NRT,Asia Pacific,Tokyo,270,4.44
158.101.92.156,2052,2052,false,NRT,Asia Pacific,Tokyo,309,4.43
158.179.188.159,2095,2095,false,NRT,Asia Pacific,Tokyo,119,4.43
131.186.60.162,80,80,false,NRT,Asia Pacific,Tokyo,229,4.42
141.147.114.1,443,443,true,FRA,Europe,Frankfurt,262,4.41
150.230.201.63,8880,8880,false,NRT,Asia Pacific,Tokyo,291,4.41
152.67.150.147,443,443,true,FRA,Europe,Frankfurt,268,4.41
158.101.136.239,2096,2096,true,NRT,Asia Pacific,Tokyo,108,4.40
150.230.105.179,2086,2086,false,NRT,Asia Pacific,Tokyo,347,4.38
152.67.130.234,443,443,true,FRA,Europe,Frankfurt,302,4.36
151.145.64.170,2053,2053,true,NRT,Asia Pacific,Tokyo,120,4.36
151.145.69.105,2052,2052,false,HKG,Asia Pacific,Hong Kong,423,4.34
141.147.95.220,443,443,true,FRA,Europe,Frankfurt,278,4.34
140.238.51.89,2083,2083,true,NRT,Asia Pacific,Tokyo,91,4.34
158.101.149.71,2053,2053,true,NRT,Asia Pacific,Tokyo,111,4.33
140.238.35.195,8880,8880,false,NRT,Asia Pacific,Tokyo,93,4.32
130.61.109.6,2096,443,true,FRA,Europe,Frankfurt,256,4.32
168.138.200.159,2053,2053,true,NRT,Asia Pacific,Tokyo,128,4.31
158.179.189.235,2086,2086,false,NRT,Asia Pacific,Tokyo,120,4.30
150.230.220.232,2096,2096,true,NRT,Asia Pacific,Tokyo,108,4.30
158.101.140.252,8880,8880,false,NRT,Asia Pacific,Tokyo,94,4.30
168.138.197.222,2086,2086,false,NRT,Asia Pacific,Tokyo,308,4.30
152.70.106.13,8880,8880,false,NRT,Asia Pacific,Tokyo,339,4.30
158.101.157.173,8080,8080,false,NRT,Asia Pacific,Tokyo,312,4.29
140.238.36.248,2083,2083,true,NRT,Asia Pacific,Tokyo,340,4.27
150.230.201.63,8443,8443,true,NRT,Asia Pacific,Tokyo,88,4.27
138.2.12.32,2052,2052,false,NRT,Asia Pacific,Tokyo,72,4.26
168.138.212.74,2082,2082,false,NRT,Asia Pacific,Tokyo,325,4.26
155.248.165.169,8080,8080,false,NRT,Asia Pacific,Tokyo,102,4.25
158.179.186.234,2083,2083,true,NRT,Asia Pacific,Tokyo,264,4.25
158.101.144.189,8080,8080,false,NRT,Asia Pacific,Tokyo,348,4.25
138.2.0.217,2096,2096,true,NRT,Asia Pacific,Tokyo,315,4.24
168.138.195.31,2082,2082,false,NRT,Asia Pacific,Tokyo,116,4.24
141.147.101.201,443,443,true,FRA,Europe,Frankfurt,276,4.23
155.248.166.39,2052,2052,false,NRT,Asia Pacific,Tokyo,105,4.23
164.152.26.70,2052,443,true,ORD,North America,Chicago,205,4.21
144.24.169.81,8443,443,true,FRA,Europe,Frankfurt,318,4.21
168.138.197.222,2096,2096,true,NRT,Asia Pacific,Tokyo,159,4.19
138.2.31.251,80,80,false,NRT,Asia Pacific,Tokyo,72,4.18
168.138.195.31,2053,2053,true,NRT,Asia Pacific,Tokyo,131,4.18
132.145.125.165,8443,8443,true,NRT,Asia Pacific,Tokyo,94,4.18
138.2.18.184,80,80,false,NRT,Asia Pacific,Tokyo,76,4.18
140.238.39.21,2087,2087,true,NRT,Asia Pacific,Tokyo,342,4.18
141.147.110.205,443,443,true,FRA,Europe,Frankfurt,276,4.17
151.145.65.8,2053,2053,true,NRT,Asia Pacific,Tokyo,108,4.17
158.179.186.138,8443,8443,true,NRT,Asia Pacific,Tokyo,113,4.17
140.238.61.224,8880,8880,false,NRT,Asia Pacific,Tokyo,294,4.17
158.179.178.145,2053,2053,true,NRT,Asia Pacific,Tokyo,277,4.17
150.230.212.9,2083,2083,true,NRT,Asia Pacific,Tokyo,98,4.15
141.147.185.149,2086,2086,false,NRT,Asia Pacific,Tokyo,80,4.15
129.159.200.141,443,443,true,FRA,Europe,Frankfurt,347,4.14
152.70.174.240,443,443,true,FRA,Europe,Frankfurt,321,4.13
158.101.155.246,8443,8443,true,NRT,Asia Pacific,Tokyo,349,4.13
158.179.182.19,8880,8880,false,NRT,Asia Pacific,Tokyo,311,4.13
132.145.125.86,2052,2052,false,NRT,Asia Pacific,Tokyo,84,4.13
144.24.169.81,2053,443,true,FRA,Europe,Frankfurt,310,4.12
138.2.14.248,2083,2083,true,HKG,Asia Pacific,Hong Kong,214,4.12
168.138.196.164,8443,8443,true,HKG,Asia Pacific,Hong Kong,237,4.12
150.230.109.138,2053,2053,true,NRT,Asia Pacific,Tokyo,251,4.12
150.230.106.21,2083,2083,true,NRT,Asia Pacific,Tokyo,99,4.11
158.101.131.218,80,80,false,NRT,Asia Pacific,Tokyo,116,4.11
158.101.144.189,2087,2087,true,NRT,Asia Pacific,Tokyo,288,4.11
138.2.13.200,80,80,false,NRT,Asia Pacific,Tokyo,79,4.10
138.3.208.9,2052,2052,false,NRT,Asia Pacific,Tokyo,310,4.10
150.230.148.197,443,443,true,FRA,Europe,Frankfurt,324,4.10
141.147.181.148,2052,2052,false,NRT,Asia Pacific,Tokyo,82,4.10
193.122.12.226,443,443,true,FRA,Europe,Frankfurt,320,4.09
141.147.86.96,443,443,true,FRA,Europe,Frankfurt,275,4.09
193.122.5.245,443,443,true,FRA,Europe,Frankfurt,317,4.08
158.101.149.71,8443,8443,true,NRT,Asia Pacific,Tokyo,129,4.08
168.138.202.203,80,80,false,NRT,Asia Pacific,Tokyo,336,4.08
158.101.144.34,8443,8443,true,NRT,Asia Pacific,Tokyo,335,4.08
158.180.46.179,443,443,true,FRA,Europe,Frankfurt,316,4.07
140.238.32.112,2087,2087,true,NRT,Asia Pacific,Tokyo,76,4.07
150.230.107.197,2083,2083,true,NRT,Asia Pacific,Tokyo,307,4.06
158.180.40.237,443,443,true,FRA,Europe,Frankfurt,331,4.06
138.2.176.209,443,443,true,FRA,Europe,Frankfurt,315,4.06
158.179.183.2,2087,2087,true,NRT,Asia Pacific,Tokyo,109,4.06
141.147.61.191,443,443,true,FRA,Europe,Frankfurt,330,4.06
158.101.92.156,80,80,false,NRT,Asia Pacific,Tokyo,328,4.05
150.230.145.84,443,443,true,FRA,Europe,Frankfurt,325,4.04
158.101.152.221,8880,8880,false,NRT,Asia Pacific,Tokyo,333,4.04
138.3.211.101,2096,2096,true,NRT,Asia Pacific,Tokyo,344,4.03
158.101.140.255,8443,8443,true,NRT,Asia Pacific,Tokyo,327,4.03
138.2.31.68,2096,2096,true,HKG,Asia Pacific,Hong Kong,325,4.03
150.230.196.73,2096,2096,true,NRT,Asia Pacific,Tokyo,97,4.03
152.70.162.136,443,443,true,FRA,Europe,Frankfurt,322,4.03
140.238.41.167,2053,2053,true,NRT,Asia Pacific,Tokyo,110,4.02
141.147.179.64,80,80,false,NRT,Asia Pacific,Tokyo,86,4.01
141.147.162.71,2096,2096,true,NRT,Asia Pacific,Tokyo,146,4.00
150.230.101.13,2083,2083,true,NRT,Asia Pacific,Tokyo,249,4.00
132.145.121.34,8880,8880,false,NRT,Asia Pacific,Tokyo,92,3.99
155.248.177.210,2086,2086,false,NRT,Asia Pacific,Tokyo,85,3.99
141.147.178.202,8880,8880,false,NRT,Asia Pacific,Tokyo,93,3.99
158.180.230.155,2053,443,true,MRS,Europe,Marseille,323,3.99
141.147.7.150,443,443,true,FRA,Europe,Frankfurt,322,3.98
131.186.41.255,8880,8880,false,NRT,Asia Pacific,Tokyo,94,3.98
150.230.105.53,8443,8443,true,NRT,Asia Pacific,Tokyo,428,3.98
141.147.101.227,443,443,true,FRA,Europe,Frankfurt,262,3.98
158.101.150.126,2083,2083,true,NRT,Asia Pacific,Tokyo,135,3.97
150.230.205.111,8080,8080,false,NRT,Asia Pacific,Tokyo,344,3.97
89.168.94.177,443,443,true,FRA,Europe,Frankfurt,342,3.95
158.179.186.251,2087,2087,true,NRT,Asia Pacific,Tokyo,275,3.95
158.179.188.95,2087,2087,true,NRT,Asia Pacific,Tokyo,121,3.94
140.238.50.112,443,8443,true,NRT,Asia Pacific,Tokyo,281,3.92
193.122.11.104,443,443,true,FRA,Europe,Frankfurt,318,3.92
152.67.231.219,443,443,true,SJC,North America,San Jose,188,3.92
158.179.186.138,2083,2083,true,NRT,Asia Pacific,Tokyo,118,3.92
158.179.178.142,2083,2083,true,NRT,Asia Pacific,Tokyo,292,3.91
131.186.60.162,2083,2083,true,NRT,Asia Pacific,Tokyo,94,3.91
131.186.44.38,2082,2082,false,NRT,Asia Pacific,Tokyo,87,3.91
129.146.254.39,443,443,true,LAX,North America,Los Angeles,245,3.91
168.138.200.155,2086,2086,false,NRT,Asia Pacific,Tokyo,100,3.91
138.2.20.48,2087,2087,true,NRT,Asia Pacific,Tokyo,91,3.91
150.230.98.39,2087,2087,true,NRT,Asia Pacific,Tokyo,110,3.91
141.147.166.189,8880,8880,false,NRT,Asia Pacific,Tokyo,309,3.90
150.230.107.94,8443,8443,true,NRT,Asia Pacific,Tokyo,367,3.88
168.138.198.202,2052,2052,false,NRT,Asia Pacific,Tokyo,110,3.88
158.180.230.155,2095,443,true,CDG,Europe,Paris,329,3.88
138.2.0.217,2087,2087,true,NRT,Asia Pacific,Tokyo,83,3.88
150.230.109.252,2083,2083,true,NRT,Asia Pacific,Tokyo,428,3.87
158.101.155.115,2053,2053,true,NRT,Asia Pacific,Tokyo,300,3.87
132.145.121.175,8080,8080,false,NRT,Asia Pacific,Tokyo,84,3.87
158.101.95.113,8880,8880,false,NRT,Asia Pacific,Tokyo,101,3.87
168.138.192.185,2087,2087,true,NRT,Asia Pacific,Tokyo,291,3.86
150.230.219.83,2083,2083,true,NRT,Asia Pacific,Tokyo,96,3.85
151.145.69.105,2082,2082,false,HKG,Asia Pacific,Hong Kong,217,3.85
193.123.250.209,2087,2096,true,ICN,Asia Pacific,Seoul,113,3.85
150.230.99.173,2053,2053,true,NRT,Asia Pacific,Tokyo,123,3.84
141.147.112.200,443,443,true,FRA,Europe,Frankfurt,261,3.84
140.238.36.248,2086,2086,false,NRT,Asia Pacific,Tokyo,312,3.83
140.238.62.12,2086,2086,false,NRT,Asia Pacific,Tokyo,96,3.82
168.138.211.131,2095,2095,false,NRT,Asia Pacific,Tokyo,342,3.82
138.2.167.175,443,443,true,FRA,Europe,Frankfurt,322,3.81
193.122.57.71,443,443,true,FRA,Europe,Frankfurt,331,3.81
132.145.120.197,8443,8443,true,NRT,Asia Pacific,Tokyo,92,3.81
138.3.240.79,443,443,true,FRA,Europe,Frankfurt,346,3.80
132.145.234.140,443,443,true,FRA,Europe,Frankfurt,319,3.80
141.147.18.239,443,443,true,FRA,Europe,Frankfurt,340,3.80
141.147.1.254,443,443,true,FRA,Europe,Frankfurt,313,3.79
193.122.50.175,443,443,true,FRA,Europe,Frankfurt,319,3.79
158.101.154.70,2095,2095,false,NRT,Asia Pacific,Tokyo,317,3.79
132.145.120.95,8080,8080,false,NRT,Asia Pacific,Tokyo,95,3.79
144.24.169.84,443,443,true,FRA,Europe,Frankfurt,321,3.79
89.168.120.46,443,443,true,FRA,Europe,Frankfurt,317,3.79
138.2.0.217,2052,2052,false,NRT,Asia Pacific,Tokyo,303,3.78
168.138.212.74,8080,8080,false,NRT,Asia Pacific,Tokyo,118,3.78
141.147.170.160,8880,8880,false,NRT,Asia Pacific,Tokyo,104,3.78
141.147.190.128,443,443,true,NRT,Asia Pacific,Tokyo,445,3.78
158.101.137.74,8880,8880,false,NRT,Asia Pacific,Tokyo,279,3.77
140.238.34.208,2095,2095,false,NRT,Asia Pacific,Tokyo,97,3.77
150.230.101.13,2053,2053,true,NRT,Asia Pacific,Tokyo,342,3.77
132.145.120.182,2086,2086,false,NRT,Asia Pacific,Tokyo,81,3.76
89.168.107.253,443,443,true,FRA,Europe,Frankfurt,338,3.76
131.186.63.184,80,80,false,NRT,Asia Pacific,Tokyo,83,3.76
168.138.212.74,2096,2096,true,NRT,Asia Pacific,Tokyo,356,3.75
140.238.49.210,80,80,false,NRT,Asia Pacific,Tokyo,329,3.74
168.138.212.74,2053,2053,true,NRT,Asia Pacific,Tokyo,383,3.74
150.230.217.63,2096,2096,true,NRT,Asia Pacific,Tokyo,309,3.74
151.145.71.127,8443,8443,true,NRT,Asia Pacific,Tokyo,305,3.74
193.123.233.143,2096,80,false,NRT,Asia Pacific,Tokyo,111,3.74
138.2.174.113,443,443,true,FRA,Europe,Frankfurt,316,3.73
141.147.15.197,443,443,true,FRA,Europe,Frankfurt,321,3.73
152.70.191.137,443,443,true,FRA,Europe,Frankfurt,309,3.73
129.146.2.27,443,443,true,LAX,North America,Los Angeles,239,3.72
150.230.212.87,2087,2087,true,NRT,Asia Pacific,Tokyo,98,3.72
150.230.219.168,2053,2053,true,NRT,Asia Pacific,Tokyo,95,3.72
150.230.105.179,8080,8080,false,NRT,Asia Pacific,Tokyo,103,3.72
168.138.211.188,8880,8880,false,HKG,Asia Pacific,Hong Kong,417,3.71
89.168.73.245,443,443,true,FRA,Europe,Frankfurt,320,3.70
131.186.43.107,8443,8443,true,NRT,Asia Pacific,Tokyo,83,3.69
158.180.45.129,443,443,true,FRA,Europe,Frankfurt,322,3.69
158.101.69.144,2053,2053,true,NRT,Asia Pacific,Tokyo,113,3.69
138.2.15.250,2053,443,true,NRT,Asia Pacific,Tokyo,121,3.69
138.3.210.114,2082,2082,false,NRT,Asia Pacific,Tokyo,96,3.68
158.179.188.7,2096,2096,true,NRT,Asia Pacific,Tokyo,131,3.67
168.138.197.222,8880,8880,false,NRT,Asia Pacific,Tokyo,253,3.67
138.2.18.11,2082,2082,false,NRT,Asia Pacific,Tokyo,107,3.67
129.159.251.193,443,443,true,FRA,Europe,Frankfurt,332,3.67
138.2.18.11,2053,2053,true,NRT,Asia Pacific,Tokyo,95,3.66
158.179.189.235,2053,2053,true,NRT,Asia Pacific,Tokyo,253,3.66
158.101.65.24,2053,2053,true,NRT,Asia Pacific,Tokyo,110,3.66
150.230.101.13,2086,2086,false,NRT,Asia Pacific,Tokyo,312,3.66
129.159.252.38,443,443,true,FRA,Europe,Frankfurt,326,3.66
168.138.206.109,80,80,false,NRT,Asia Pacific,Tokyo,120,3.65
193.122.54.82,443,443,true,FRA,Europe,Frankfurt,324,3.65
150.230.222.185,2086,2086,false,NRT,Asia Pacific,Tokyo,338,3.65
130.61.107.238,8443,443,true,FRA,Europe,Frankfurt,247,3.64
158.179.179.70,2083,2083,true,NRT,Asia Pacific,Tokyo,367,3.64
141.147.182.76,2086,2086,false,NRT,Asia Pacific,Tokyo,90,3.64
158.101.142.103,2082,2082,false,NRT,Asia Pacific,Tokyo,99,3.63
141.147.4.53,443,443,true,FRA,Europe,Frankfurt,334,3.63
158.101.142.103,2096,2096,true,NRT,Asia Pacific,Tokyo,304,3.63
168.138.212.40,8443,8443,true,NRT,Asia Pacific,Tokyo,129,3.62
138.2.7.57,2052,2052,false,NRT,Asia Pacific,Tokyo,73,3.62
150.230.200.210,2087,2087,true,NRT,Asia Pacific,Tokyo,110,3.61
168.138.209.84,8443,8443,true,NRT,Asia Pacific,Tokyo,318,3.60
151.145.69.105,2086,2086,false,HKG,Asia Pacific,Hong Kong,207,3.60
131.186.35.189,2095,2095,false,NRT,Asia Pacific,Tokyo,307,3.59
150.230.108.135,8443,8443,true,NRT,Asia Pacific,Tokyo,357,3.59
129.159.194.164,443,443,true,FRA,Europe,Frankfurt,358,3.58
138.2.11.179,8880,8880,false,NRT,Asia Pacific,Tokyo,282,3.58
140.238.39.21,8443,8443,true,NRT,Asia Pacific,Tokyo,96,3.57
158.179.183.2,2096,2096,true,NRT,Asia Pacific,Tokyo,299,3.57
168.138.208.17,2086,2086,false,NRT,Asia Pacific,Tokyo,107,3.56
141.144.250.22,443,443,true,FRA,Europe,Frankfurt,324,3.55
129.159.253.70,443,443,true,FRA,Europe,Frankfurt,327,3.55
150.230.201.162,2096,2096,true,NRT,Asia Pacific,Tokyo,97,3.55
158.101.177.103,443,443,true,FRA,Europe,Frankfurt,331,3.55
158.179.180.233,2052,2052,false,NRT,Asia Pacific,Tokyo,98,3.55
89.168.91.196,443,443,true,FRA,Europe,Frankfurt,335,3.55
150.230.216.117,2082,2082,false,NRT,Asia Pacific,Tokyo,291,3.54
168.138.198.53,2086,2086,false,NRT,Asia Pacific,Tokyo,327,3.54
138.3.253.54,443,443,true,FRA,Europe,Frankfurt,350,3.54
141.147.14.225,443,443,true,FRA,Europe,Frankfurt,312,3.54
138.3.208.9,8443,8443,true,NRT,Asia Pacific,Tokyo,146,3.53
158.179.190.253,8880,8880,false,NRT,Asia Pacific,Tokyo,101,3.53
138.3.212.226,8443,8443,true,NRT,Asia Pacific,Tokyo,305,3.52
151.145.74.199,2052,2052,false,NRT,Asia Pacific,Tokyo,305,3.51
138.2.31.10,2052,2052,false,NRT,Asia Pacific,Tokyo,289,3.51
152.70.102.124,2083,2083,true,HKG,Asia Pacific,Hong Kong,194,3.51
152.70.104.69,2082,2082,false,NRT,Asia Pacific,Tokyo,85,3.51
150.230.217.63,2087,2087,true,NRT,Asia Pacific,Tokyo,104,3.50
150.230.207.53,80,80,false,NRT,Asia Pacific,Tokyo,95,3.50
168.138.195.31,2052,2052,false,NRT,Asia Pacific,Tokyo,123,3.50
150.230.98.39,8443,8443,true,NRT,Asia Pacific,Tokyo,112,3.50
168.138.198.53,8880,8880,false,NRT,Asia Pacific,Tokyo,321,3.50
158.101.146.160,2095,2095,false,NRT,Asia Pacific,Tokyo,107,3.48
131.186.37.49,2087,2087,true,NRT,Asia Pacific,Tokyo,88,3.48
151.145.66.219,2087,2087,true,NRT,Asia Pacific,Tokyo,120,3.48
140.238.48.45,2096,2096,true,NRT,Asia Pacific,Tokyo,344,3.47
140.238.60.177,8443,8443,true,NRT,Asia Pacific,Tokyo,84,3.47
138.2.152.221,443,443,true,FRA,Europe,Frankfurt,328,3.47
151.145.64.170,8080,8080,false,NRT,Asia Pacific,Tokyo,336,3.47
